Jan 02, 2019 3:30:03 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Jan 02, 2019 3:30:03 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /home/vagrant/opendaylight-0.9.1/lock
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.Main$KarafLockCallback lockAquired
INFO: Lock acquired. Setting startlevel to 100
2019-01-02T03:30:05,517 | INFO  | pool-1-thread-2  | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 | Adding features: f86f9f81-84c4-4a1e-8ed6-3bcb8165740b/[0,0.0.0]
2019-01-02T04:02:39,984 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 | Starting bundles:
2019-01-02T04:02:39,988 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.xbean.bundleutils/4.1.0
2019-01-02T04:02:39,990 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.xbean.finder/4.1.0
2019-01-02T04:02:40,000 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   javax.websocket-api/1.1.0
2019-01-02T04:02:40,001 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.util/9.3.24.v20180605
2019-01-02T04:02:40,002 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.http/9.3.24.v20180605
2019-01-02T04:02:40,002 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.io/9.3.24.v20180605
2019-01-02T04:02:40,003 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.jmx/9.3.24.v20180605
2019-01-02T04:02:40,004 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.server/9.3.24.v20180605
2019-01-02T04:02:40,004 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.security/9.3.24.v20180605
2019-01-02T04:02:40,005 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.servlet/9.3.24.v20180605
2019-01-02T04:02:40,006 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.websocket.api/9.3.24.v20180605
2019-01-02T04:02:40,006 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.websocket.common/9.3.24.v20180605
2019-01-02T04:02:40,007 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.websocket.client/9.3.24.v20180605
2019-01-02T04:02:40,008 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.websocket.javax.websocket/9.3.24.v20180605
2019-01-02T04:02:40,008 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.websocket.servlet/9.3.24.v20180605
2019-01-02T04:02:40,009 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.websocket.server/9.3.24.v20180605
2019-01-02T04:02:40,010 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.aries.spifly.dynamic.bundle/1.0.2
2019-01-02T04:02:40,036 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.websocket.javax.websocket.server/9.3.24.v20180605
2019-01-02T04:02:40,042 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.jaas/9.3.24.v20180605
2019-01-02T04:02:40,042 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.xml/9.3.24.v20180605
2019-01-02T04:02:40,043 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.felix.scr/2.0.14
2019-01-02T04:02:40,067 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.felix.scr.compat/1.0.4
2019-01-02T04:02:40,071 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-api/6.0.11
2019-01-02T04:02:40,072 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-spi/6.0.11
2019-01-02T04:02:40,073 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jdt.core.compiler.batch/3.11.1.v20150902-1521
2019-01-02T04:02:40,074 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   javax.el-api/3.0.0
2019-01-02T04:02:40,074 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-jsp/6.0.11
2019-01-02T04:02:40,076 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.webapp/9.3.24.v20180605
2019-01-02T04:02:40,077 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.deploy/9.3.24.v20180605
2019-01-02T04:02:40,077 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.client/9.3.24.v20180605
2019-01-02T04:02:40,078 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.web.core/4.1.6
2019-01-02T04:02:40,087 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Command registration delayed for bundle org.apache.karaf.web.core/4.1.6. Missing dependencies: [org.apache.karaf.web.WebContainerService]
2019-01-02T04:02:40,087 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.geronimo.specs.geronimo-jaspic_1.0_spec/1.1.0
2019-01-02T04:02:40,090 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.scr.management/4.1.6
2019-01-02T04:02:40,139 | INFO  | features-1-thread-1 | ScrServiceMBeanImpl              | 132 - org.apache.karaf.scr.management - 4.1.6 | Activating the Apache Karaf SCR Service MBean
2019-01-02T04:02:40,142 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.util.ajax/9.3.24.v20180605
2019-01-02T04:02:40,143 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-extender-whiteboard/6.0.11
2019-01-02T04:02:40,168 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.security.jaspi/9.3.24.v20180605
2019-01-02T04:02:40,169 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.servlets/9.3.24.v20180605
2019-01-02T04:02:40,170 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-descriptor/6.0.11
2019-01-02T04:02:40,171 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.scr.command/4.1.6
2019-01-02T04:02:40,178 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.scr.command/4.1.6
2019-01-02T04:02:40,179 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.continuation/9.3.24.v20180605
2019-01-02T04:02:40,180 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.url.war/2.5.2
2019-01-02T04:02:40,191 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.scr.state/4.1.6
2019-01-02T04:02:40,198 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.scr.state/4.1.6
2019-01-02T04:02:40,199 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.http.core/4.1.6
2019-01-02T04:02:40,207 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.http.core/4.1.6
2019-01-02T04:02:40,209 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.rewrite/9.3.24.v20180605
2019-01-02T04:02:40,210 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   javax.mail/1.4.4
2019-01-02T04:02:40,216 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.jndi/9.3.24.v20180605
2019-01-02T04:02:40,218 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.jetty.plus/9.3.24.v20180605
2019-01-02T04:02:40,218 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-jetty/6.0.11
2019-01-02T04:02:40,228 | INFO  | features-1-thread-1 | log                              | 160 - org.eclipse.jetty.util - 9.3.24.v20180605 | Logging initialized @1521884ms
2019-01-02T04:02:40,235 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-runtime/6.0.11
2019-01-02T04:02:40,243 | INFO  | features-1-thread-1 | Activator                        | 436 - org.ops4j.pax.web.pax-web-runtime - 6.0.11 | EventAdmin support enabled, servlet events will be postet to topics.
2019-01-02T04:02:40,244 | INFO  | features-1-thread-1 | Activator                        | 436 - org.ops4j.pax.web.pax-web-runtime - 6.0.11 | LogService support enabled, log events will be created.
2019-01-02T04:02:40,247 | INFO  | features-1-thread-1 | Activator                        | 436 - org.ops4j.pax.web.pax-web-runtime - 6.0.11 | Pax Web started
2019-01-02T04:02:40,261 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-extender-war/6.0.11
2019-01-02T04:02:40,370 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.ops4j.pax.web.pax-web-deployer/6.0.11
2019-01-02T04:02:40,377 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.controller.blueprint/0.9.1
2019-01-02T04:02:40,380 | INFO  | features-1-thread-1 | BlueprintBundleTracker           | 205 - org.opendaylight.controller.blueprint - 0.9.1 | Starting BlueprintBundleTracker
2019-01-02T04:02:40,388 | INFO  | pool-27-thread-2 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.web.core/4.1.6
2019-01-02T04:02:40,398 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintBundleTracker           | 205 - org.opendaylight.controller.blueprint - 0.9.1 | Blueprint container for bundle org.apache.karaf.shell.core_4.1.6 [49] was successfully created
2019-01-02T04:02:40,398 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintBundleTracker           | 205 - org.opendaylight.controller.blueprint - 0.9.1 | Blueprint container for bundle org.apache.karaf.jaas.blueprint.config_4.1.6 [38] was successfully created
2019-01-02T04:02:40,399 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintBundleTracker           | 205 - org.opendaylight.controller.blueprint - 0.9.1 | Blueprint container for bundle org.apache.aries.blueprint.cm_1.1.0 [17] was successfully created
2019-01-02T04:02:40,399 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintBundleTracker           | 205 - org.opendaylight.controller.blueprint - 0.9.1 | Blueprint container for bundle org.apache.aries.blueprint.core_1.8.3 [18] was successfully created
2019-01-02T04:02:40,492 | INFO  | paxweb-config-1-thread-1 | JettyServerImpl                  | 434 - org.ops4j.pax.web.pax-web-jetty - 6.0.11 | Pax Web available at [0.0.0.0]:[8181]
2019-01-02T04:02:40,497 | INFO  | paxweb-config-1-thread-1 | HttpServiceFactoryImpl           | 436 - org.ops4j.pax.web.pax-web-runtime - 6.0.11 | Binding bundle: [org.ops4j.pax.web.pax-web-extender-whiteboard_6.0.11 [433]] to http service
2019-01-02T04:02:40,614 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   javax.annotation-api/1.2.0
2019-01-02T04:02:40,616 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   com.google.guava/23.6.1.jre
2019-01-02T04:02:40,620 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.glassfish.hk2.external.javax.inject/2.5.0.b32
2019-01-02T04:02:40,621 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   wrap_file__home_vagrant_opendaylight-0.9.1_system_javax_inject_javax.inject_1_javax.inject-1.jar/0.0.0
2019-01-02T04:02:40,622 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.infrautils.util/1.4.1
2019-01-02T04:02:40,624 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.infrautils.caches-api/1.4.1
2019-01-02T04:02:40,625 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.infrautils.caches-impl-base/1.4.1
2019-01-02T04:02:40,633 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintBundleTracker           | 205 - org.opendaylight.controller.blueprint - 0.9.1 | Blueprint container for bundle org.opendaylight.infrautils.caches-impl-base_1.4.1 [263] was successfully created
2019-01-02T04:02:40,634 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.infrautils.caches-guava-impl/1.4.1
2019-01-02T04:02:40,648 | INFO  | Blueprint Event Dispatcher: 1 | BlueprintBundleTracker           | 205 - org.opendaylight.controller.blueprint - 0.9.1 | Blueprint container for bundle org.opendaylight.infrautils.caches-guava-impl_1.4.1 [262] was successfully created
2019-01-02T04:02:40,649 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.commons.logging/1.2.0
2019-01-02T04:02:40,651 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.scala-lang.scala-library/2.12.7.v20180926-092622-VFINAL-d96b8eb
2019-01-02T04:02:40,655 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   wrap_file__home_vagrant_opendaylight-0.9.1_system_dk_brics_automaton_automaton_1.11-8_automaton-1.11-8.jar/0.0.0
2019-01-02T04:02:40,656 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   wrap_file__home_vagrant_opendaylight-0.9.1_system_javax_activation_activation_1.1_activation-1.1.jar/0.0.0
2019-01-02T04:02:40,658 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   javax.servlet-api/3.1.0
2019-01-02T04:02:40,659 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.jboss.netty/3.10.6.Final
2019-01-02T04:02:40,665 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   io.netty.buffer/4.1.30.Final
2019-01-02T04:02:40,667 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.yangtools.concepts/2.0.12
2019-01-02T04:02:40,668 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.yangtools.triemap/1.0.12
2019-01-02T04:02:40,669 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.yangtools.util/2.0.12
2019-01-02T04:02:40,670 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.yangtools.yang-common/2.0.12
2019-01-02T04:02:40,672 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.mdsal.yang-binding/0.13.1
2019-01-02T04:02:40,673 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.mdsal.binding-spec-util/0.13.1
2019-01-02T04:02:40,674 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.mdsal.model.ietf-type-util/2.1.1
2019-01-02T04:02:40,675 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.mdsal.model.ietf-inet-types-2013-07-15/1.5.1
2019-01-02T04:02:40,676 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.mdsal.model.ietf-yang-types-20130715/2013.7.15.13_1
2019-01-02T04:02:40,678 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.mdsal.model.yang-ext/2013.9.7.13_1
2019-01-02T04:02:40,679 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.opendaylight.openflowplugin.openflowjava.openflow-protocol-api/0.7.1
2019-01-02T04:02:40,683 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.glassfish.javax.json/1.0.4
2019-01-02T04:02:40,684 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.persistence.asm/6.0.0.v201710052159
2019-01-02T04:02:40,686 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.eclipse.persistence.core/2.7.1.v20171221-bd47e8f
